adc0,adc1,adc2,adc3,sonar0,sonar1,sonar2,sonar3,speed,turn
0,0,0,0,0.6875,0.6875,0.83,0.92,0.654167,-0.225
0,0,0,0,0.7125,0.6875,0.8225,0.9225,0.654167,-0.308333
0,0,0,0,0.6950000000000001,0.6950000000000001,0.8225,0.925,0.65,-0.366667
0,0.1333333333333333,0,0,0.7150000000000001,0.7125,0.8200000000000001,0.925,0.645833,-0.416667
0,0.06666666666666665,0,0,0.7175,0.72,0.8200000000000001,0.9275,0.645833,-0.454167
0,0.033333333333333326,0,0,0.7224999999999999,0.7525,0.8225,0.9299999999999999,0.645833,-0.479167
0,0.09999999999999998,0,0,0.785,0.7324999999999999,0.8225,0.9299999999999999,0.645833,-0.4875
0,0.2666666666666667,0,0.06666666666666665,0.73,0.7275,0.8200000000000001,0.9325,0.645833,-0.508333
0,0.19999999999999996,0,0,0.745,0.745,0.8200000000000001,0.9325,0.625,-0.525
0,0.16666666666666663,0,0,0.765,0.755,0.8225,0.9299999999999999,0.620833,-0.583333
0,0,0,0,0.76,0.76,0.8225,0.9299999999999999,0.616667,-0.625
0,0.06666666666666665,0,0.16666666666666663,0.7775,0.7925,0.83,0.925,0.6125,-0.625
0.8,0,0,0.5333333333333333,0.7825,0.765,0.8375,0.9125,0.616667,-0.625
0,0,0,0,0.725,0.855,0.865,0.855,0.679167,0
0,0,0,0,0.7324999999999999,0.755,0.8674999999999999,0.845,0.6875,0
0,0,0,0,0.75,0.76,0.8775,0.815,0.708333,0
0,0,0,0,0.7675,0.865,0.8825000000000001,0.81,0.729167,0
0,0,0,0,0.78,0.865,0.8925,0.8275,0.741667,0.258333
0,0,0,0,0.7775,0.7775,0.7775,0.8200000000000001,0.741667,0.366667
0,0,0,0,0.685,0.685,0.685,0.815,0.729167,0.445833
0,0,0,0,0.6174999999999999,0.6174999999999999,0.6174999999999999,0.8175,0.679167,0.579167
0,0,0,0,0.5025,0.5025,0.5025,0.8075,0.679167,0.645833
0,0,0,0,0.44499999999999995,0.44499999999999995,0.44499999999999995,0.8175,0.679167,0.670833
0.1333333333333333,0,0,0,0.4225,0.4225,0.4225,0.8225,0.675,0.729167
0.30000000000000004,0,0,0.6,0.37250000000000005,0.37250000000000005,0.37250000000000005,0.8175,0.670833,0.783333
0.4,0,0,0.2666666666666667,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.825,0.666667,0.820833
0.16666666666666663,0,0,0,0.2925,0.2925,0.2925,0,0.666667,0.829167
0,0,0,0,0.2875,0.2875,0.2875,0.8325,0.666667,0.85
0,0,0,0,0.26749999999999996,0.26749999999999996,0.26749999999999996,0.8775,0.679167,0
0,0,0,0,0.6950000000000001,0.69,0.7375,0.72,0.7625,0
0,0.23333333333333328,0,0,0.74,0.47750000000000004,0.775,0.8025,0.804167,0
0,0.4666666666666667,0,0,0.7275,0.5025,0.72,0.78,0.854167,0
0,0,0,0,0.5475,0.55,0.7424999999999999,0.5549999999999999,0.858333,0
0,0,0,0.2666666666666667,0.7625,0.565,0.7375,0.7375,0.870833,0.1875
0,0,0,0.7,0.84,0.84,0.84,0,0.866667,0.25
0,0,0,0.5666666666666667,0.785,0.785,0.785,0.915,0.8375,0.320833
0,0,0,0.43333333333333335,0.725,0.725,0.725,0.8125,0.8,0.345833
0,0,0,0.4,0.7025,0.7025,0.7025,0.895,0.716667,0.383333
0,0,0,0.33333333333333337,0.6699999999999999,0.6699999999999999,0.6699999999999999,0,0.7125,0.404167
0,0,0,0.4666666666666667,0.6525000000000001,0.6525000000000001,0.6525000000000001,0.89,0.695833,0.45
0,0,0,0.43333333333333335,0.6125,0.6125,0.6125,0.8925,0.670833,0.479167
0,0,0,0.5,0.5875,0.5875,0.5875,0.89,0.658333,0.4875
0,0,0,0.33333333333333337,0.5525,0.5525,0.5525,0.8875,0.616667,0.566667
0,0,0,0.43333333333333335,0.5800000000000001,0.5800000000000001,0.5800000000000001,0,0.641667,0.520833
0,0,0,0,0.5125,0.5125,0.5125,0.89,0.595833,0.625
0,0,0,0,0.4625,0.4625,0.4625,0.8925,0.5875,0.6375
0,0,0,0,0.4525,0.4525,0.4525,0.8925,0.5875,0.645833
0,0,0,0,0.44499999999999995,0.44499999999999995,0.44499999999999995,0,0.583333,0.658333
0.06666666666666665,0.033333333333333326,0,0,0.4325,0.4325,0.4325,0.915,0.579167,0
0,0,0,0.6333333333333333,0.78,0.795,0.785,0.9525,0.579167,0.220833
0,0,0,0.8,0.81,0.81,0.81,0.8674999999999999,0.579167,0.4
0,0,0,0.8,0.655,0.655,0.655,0.7875,0.579167,0.466667
0,0,0,0.7,0.6,0.6,0.6,0,0.579167,0.491667
0,0,0,0.6,0.5775,0.5775,0.5775,0,0.579167,0.5375
0,0,0,0.23333333333333328,0.5375,0.5375,0.5375,0.84,0.579167,0.545833
0,0,0,0,0.53,0.53,0.53,0.8275,0.579167,0.55
0,0,0,0.33333333333333337,0.5275000000000001,0.5275000000000001,0.5275000000000001,0.955,0.579167,0
0,0,0,0.16666666666666663,0.7725,0.6925,0.7424999999999999,0.83,0.579167,0.2125
0,0.43333333333333335,0,0.5333333333333333,0.8175,0.8175,0.8175,0,0.579167,0.05
0,0,0,0,0.9575,0.9575,0.9575,0.8275,0.579167,-0.15
0,0,0,0,0.8475,0.7224999999999999,0.5,0.8225,0.579167,0
0,0,0,0,0.63,0.62,0.625,0.8275,0.579167,0.129167
0,0,0,0,0.89,0.89,0.89,0.8325,0.579167,0.25
0,0,0,0,0.785,0.785,0.785,0.835,0.579167,0.4375
0,0,0,0.19999999999999996,0.625,0.625,0.625,0.8375,0.579167,0.5
0,0,0,0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.835,0.579167,0.533333
0,0,0,0,0.5425,0.5425,0.5425,0.835,0.579167,0.566667
0,0,0,0,0.5125,0.5125,0.5125,0,0.579167,0.579167
0,0,0,0,0.5025,0.5025,0.5025,0,0.579167,0.595833
0,0,0,0,0.48750000000000004,0.48750000000000004,0.48750000000000004,0.84,0.579167,0.6125
0,0,0,0,0.47250000000000003,0.47250000000000003,0.47250000000000003,0.84,0.579167,0.616667
0,0,0,0,0.47,0.47,0.47,0.765,0.579167,0
0,0,0,0,0.815,0.8175,0.7825,0.8375,0.579167,0.279167
0,0,0,0,0.76,0.76,0.76,0.6625,0.579167,0.504167
0,0,0,0,0.5675,0.5675,0.5675,0,0.579167,0.6
0,0,0,0,0.485,0.485,0.485,0.825,0.579167,0.679167
0,0,0,0,0.41500000000000004,0.41500000000000004,0.41500000000000004,0.7675,0.579167,0.841667
0,0,0,0,0.275,0.275,0.275,0,0.579167,0.891667
0,0,0,0,0.23250000000000004,0.23250000000000004,0.23250000000000004,0.835,0.579167,0.929167
0,0,0,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.7,0.579167,0.958333
0,0,0,0,0.17500000000000004,0.17500000000000004,0.17500000000000004,0.8425,0.579167,0.991667
0,0.5333333333333333,0,0,0.14749999999999996,0.14749999999999996,0.14749999999999996,0.9175,0.579167,-0.541667
0,0.6,0,0,0.5175000000000001,0.5175000000000001,0.5175000000000001,0.91,0.579167,-0.645833
0,0.6,0,0,0.935,0,0.9775,0.7675,0.579167,-0.725
0,0.6666666666666667,0,0,0.94,0.86,0.62,0.7725,0.579167,-0.804167
0,0.6666666666666667,0,0,0.8674999999999999,0.87,0.7375,0.935,0.5875,0
0,0.8333333333333334,0,0.5666666666666667,0.9299999999999999,0.935,0.7075,0.9725,0.591667,0
0,0.9,0,0,0.975,0.9475,0.6875,0.9775,0.429167,0
0,0.9,0,0.16666666666666663,0.955,0.9625,0.6525000000000001,0.9275,0,0
0,0.9,0,0.43333333333333335,0.9825,0.96,0.655,0.9825,0.408333,0
0,0.9,0,0.5333333333333333,0.9825,0.9575,0.6525000000000001,0.985,0,0
0,0.9,0,0.5666666666666667,0.97,0.98,0.78,0.935,0.216667,0
0,0.9,0,0.6,0.9725,0.9775,0.6525000000000001,0.985,-0.00833321,0
0,0.9,0,0.5666666666666667,0.97,0.98,0.6799999999999999,0.9325,-0.270833,0
0,0.9,0,0.6,0.97,0.98,0.65,0.9775,-0.2125,0
0,0.9,0,0.6333333333333333,0.9575,0.96,0.665,0.91,-0.308333,0
0,0.9,0,0.7,0.9525,0.975,0.6925,0.9375,-0.3125,0
0,0.9,0,0.6333333333333333,0.9525,0.975,0.6475,0.9775,-0.320833,0
0,0.9,0,0.3666666666666667,0.975,0.9475,0.6875,0.9125,-0.358333,0
0,0.9,0,0.33333333333333337,0.98,0.95,0.6525000000000001,0.9175,-0.391667,0
0,0.8666666666666667,0,0,0.945,0.9625,0.6575,0.9625,-0.4125,0
0,0.8666666666666667,0,0,0.9299999999999999,0.94,0.6675,0.9625,-0.416667,0
0,0.8333333333333334,0,0,0.9299999999999999,0.9325,0.65,0.955,-0.420833,0.116667
0,0.8333333333333334,0,0,0.9,0.9,0.9,0.9525,-0.420833,0.283333
0,0.8,0,0,0.7575000000000001,0.7575000000000001,0.7575000000000001,0,-0.420833,0.333333
0,0.8,0,0,0.7125,0.7125,0.7125,0,-0.420833,0.366667
0,0.7666666666666666,0,0,0.685,0.685,0.685,0.945,-0.420833,0.408333
0,0.7666666666666666,0,0,0.65,0.65,0.65,0.945,-0.420833,0.416667
0,0.7666666666666666,0,0,0.6425000000000001,0.6425000000000001,0.6425000000000001,0,-0.420833,0.429167
0,0.7333333333333334,0,0,0.63,0.63,0.63,0.945,-0.420833,0.4375
0,0.7666666666666666,0,0,0.625,0.625,0.625,0.945,-0.420833,0.454167
0,0.7333333333333334,0,0,0.61,0.61,0.61,0.945,-0.420833,0.479167
0,0.7,0,0,0.5875,0.5875,0.5875,0.9425,-0.420833,0.504167
0,0.7333333333333334,0,0,0.5675,0.5675,0.5675,0,-0.416667,0.533333
0,0.7333333333333334,0,0,0.5425,0.5425,0.5425,0,-0.416667,0.570833
0,0.7,0,0,0.51,0.51,0.51,0.9375,-0.4125,0.641667
0,0.7,0,0.1333333333333333,0.4475,0.4475,0.4475,0.9375,-0.4125,0.683333
0,0.7,0,0,0.4125,0.4125,0.4125,0.9375,-0.4125,0.695833
0,0.6666666666666667,0,0,0.4,0.4,0.4,0.9375,-0.408333,0.720833
0,0.7,0,0,0.38,0.38,0.38,0.9525,-0.408333,0.725
0,0.6666666666666667,0,0,0.375,0.375,0.375,0.935,-0.408333,0.729167
0,0.6666666666666667,0,0,0.37250000000000005,0.37250000000000005,0.37250000000000005,0.9325,-0.404167,0.75
0,0.6666666666666667,0,0,0.355,0.355,0.355,0.9275,-0.395833,0.808333
0,0.6666666666666667,0,0,0.30500000000000005,0.30500000000000005,0.30500000000000005,0.9275,-0.383333,0.854167
0,0.6333333333333333,0,0,0.265,0.265,0.265,0.92,-0.366667,0.879167
0,0.6,0,0,0.24250000000000005,0.24250000000000005,0.24250000000000005,0.925,-0.3625,0.8875
0,0.5666666666666667,0,0,0.235,0.235,0.235,0.925,-0.358333,0.8875
0,0.6,0,0,0.235,0.235,0.235,0,-0.354167,0.895833
0,0.5333333333333333,0,0,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.9225,-0.35,0.904167
0,0.5333333333333333,0,0,0.22250000000000003,0.22250000000000003,0.22250000000000003,0,-0.345833,0.904167
0,0.5,0,0,0.22250000000000003,0.22250000000000003,0.22250000000000003,0.9225,-0.341667,0.920833
0,0.2666666666666667,0,0,0.20750000000000002,0.20750000000000002,0.20750000000000002,0.92,-0.3375,0.925
0,0,0,0,0.2025,0.2025,0.2025,0.9175,-0.333333,0.925
0,0,0,0,0.2025,0.2025,0.2025,0,-0.329167,0.925
0,0,0,0,0.2025,0.2025,0.2025,0.9075,-0.325,0.929167
0,0,0,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.9075,-0.320833,0.929167
0,0,0,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.905,-0.316667,0.929167
0,0,0,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.905,-0.295833,0
0,0,0,0,0.98,0,0.9775,0.905,-0.125,0
0,0.09999999999999998,0,0,0.8025,0.6225,0.895,0.9025,0.0583334,0
0,0,0,0,0.8,0.615,0.8975,0.9025,0.4,0
0,0.06666666666666665,0,0,0.8,0.79,0.8975,0.9025,0.425,0
0,0,0,0,0.8,0.79,0.9,0.9025,0.316667,0
0,0,0,0,0.8049999999999999,0.795,0.8175,0.9025,0.441667,0
0,0.033333333333333326,0,0,0.8049999999999999,0.6225,0.7925,0.905,0.458333,0
0,0,0,0,0.8175,0.4425,0.8175,0.9025,0.4625,0
0,0.16666666666666663,0,0,0.81,0.7275,0.8125,0.9,0.491667,0
0,0.16666666666666663,0,0,0.69,0.4625,0.8175,0.9,0.504167,0
0,0,0,0,0.6675,0.47,0.815,0.9025,0.516667,0
0,0,0,0,0.49250000000000005,0.665,0.815,0.905,0.520833,0
0,0.30000000000000004,0,0,0.87,0.5725,0.8,0.9125,0.525,0
0,0.1333333333333333,0,0.16666666666666663,0.685,0.7175,0.7875,0.9225,0.529167,0
0,0,0,0.09999999999999998,0.725,0.655,0.7875,0.9325,0.533333,0
0,0,0,0.2666666666666667,0.6675,0.665,0.785,0.9325,0.533333,0.0291666
0,0,0,0.2666666666666667,0.975,0.975,0.975,0,0.533333,0.104167
0,0,0,0.09999999999999998,0.9125,0.9125,0.9125,0,0.533333,0.354167
0,0,0,0.33333333333333337,0.6950000000000001,0.6950000000000001,0.6950000000000001,0.585,0.533333,0.3875
0,0,0,0.2666666666666667,0.6675,0.6675,0.6675,0.8025,0.5375,0.4375
0,0,0,0.30000000000000004,0.625,0.625,0.625,0.585,0.5375,0.475
0,0,0,0.16666666666666663,0.5925,0.5925,0.5925,0.76,0.5375,0.4875
0,0,0,0.33333333333333337,0.5800000000000001,0.5800000000000001,0.5800000000000001,0.7925,0.5375,0.495833
0,0,0,0.4,0.5725,0.5725,0.5725,0.6875,0.541667,0.5125
0,0,0,0.033333333333333326,0.56,0.56,0.56,0,0.541667,0.629167
0,0,0,0.23333333333333328,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.7475,0.541667,0.65
0,0,0,0.30000000000000004,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.4075,0.541667,0.658333
0,0,0,0,0.4325,0.4325,0.4325,0.6975,0.541667,0.6625
0.23333333333333328,0,0,0.033333333333333326,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.7,0.55,0.6625
0,0,0,0,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.88,0.554167,0
0,0,0,0,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.88,0.554167,-0.0916668
0,0,0,0,0.8475,0.5549999999999999,0.84,0.8875,0.5625,-0.158333
0,0,0,0,0.8475,0.5775,0.8375,0.8925,0.5625,-0.379167
0,0,0,0,0.8475,0.755,0.8375,0.895,0.5625,-0.391667
0,0,0,0,0.835,0.56,0.84,0.8925,0.5625,0
0,0.033333333333333326,0,0,0.6375,0.6275,0.8525,0.9,0.570833,0.216667
0,0,0,0,0.815,0.815,0.815,0,0.570833,0.0166666
0,0.06666666666666665,0,0,0,0,0,0.9,0.570833,-0.179167
0,0,0,0,0,0,0,0.9,0.570833,-0.283333
0,0.1333333333333333,0,0,0.665,0.6625,0.85,0.9025,0.570833,-0.3
0,0.06666666666666665,0,0,0.755,0.6950000000000001,0.85,0.9025,0.570833,0
0,0,0,0.16666666666666663,0.745,0.76,0.8475,0.905,0.575,0
0,0,0,0,0.845,0.765,0.8475,0.905,0.583333,0
0,0,0,0,0.8325,0.7975,0.845,0.905,0.633333,0
0,0,0,0,0.7975,0.78,0.8475,0.9075,0.65,0
0,0,0,0,0.8,0.7925,0.8475,0.905,0.654167,0
0,0,0,0,0.6799999999999999,0.7050000000000001,0.8175,0.92,0.6625,0
0,0,0,0,0.685,0.7,0.845,0.92,0.670833,0.191667
0,0,0,0,0.835,0.835,0.835,0.9075,0.670833,0.3
0,0,0,0.43333333333333335,0.7424999999999999,0.7424999999999999,0.7424999999999999,0.79,0.670833,0.525
0,0,0,0.16666666666666663,0.5475,0.5475,0.5475,0.7725,0.670833,0.608333
0,0,0,0,0.47750000000000004,0.47750000000000004,0.47750000000000004,0.755,0.670833,0.616667
0,0,0,0,0.47,0.47,0.47,0.7,0.670833,0.6375
0,0,0,0,0.4525,0.4525,0.4525,0.7075,0.683333,0.641667
0,0,0,0,0.4475,0.4475,0.4475,0,0.683333,0
0,0,0,0,0.6325000000000001,0.7525,0.7975,0.8075,0.675,0
0,0,0,0,0.755,0.72,0.785,0.835,0.525,0
0,0,0,0,0.6875,0.7150000000000001,0.7825,0.8175,0.516667,0.720833
0,0,0,0,0.38,0.38,0.38,0,0.516667,0.783333
0,0,0,0,0.32499999999999996,0.32499999999999996,0.32499999999999996,0,0.516667,0.820833
0,0,0,0,0.2925,0.2925,0.2925,0,0.516667,0.858333
0,0,0,0.033333333333333326,0.26,0.26,0.26,0,0.516667,0.866667
0,0,0,0,0.255,0.255,0.255,0.8175,0.516667,0
0,0,0,0,0.77,0.775,0.8275,0.825,0.516667,0.375
0,0,0,0,0.6775,0.6775,0.6775,0.825,0.516667,0.575
0,0,0,0,0.505,0.505,0.505,0.825,0.516667,0.691667
0,0,0,0,0.405,0.405,0.405,0,0.516667,0.741667
0,0,0,0,0.36250000000000004,0.36250000000000004,0.36250000000000004,0.835,0.516667,0.766667
0,0,0,0,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.8375,0.516667,0.783333
0,0,0,0,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.845,0.516667,0.7875
0,0,0,0,0.3225,0.3225,0.3225,0.8575,0.516667,0.795833
0,0.2666666666666667,0,0,0.31499999999999995,0.31499999999999995,0.31499999999999995,0.86,0.516667,0
0,0,0,0,0.735,0.7525,0.8425,0.8175,0.520833,0
0,0,0,0,0.5625,0.7275,0.8575,0.8025,0.525,0
0,0.2666666666666667,0,0,0.5625,0.37,0.865,0.7975,0.529167,0
0,0,0,0,0.795,0.3375,0.8375,0.8025,0.533333,0
0,0,0,0,0.6125,0.6025,0.8725,0.85,0.5375,0
0,0,0,0,0.6174999999999999,0.47,0.7875,0.7375,0.541667,0
0,0,0,0,0.48,0.47250000000000003,0.785,0.8025,0.541667,0.3875
0,0,0,0,0.6675,0.6675,0.6675,0.7424999999999999,0.541667,0.5
0,0,0,0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0,0.541667,0.491667
0,0,0,0,0.5775,0.5775,0.5775,0,0.545833,0
0,0,0,0,0.575,0.5725,0.675,0.7475,0.55,0
0,0,0,0,0.61,0.6,0.7050000000000001,0.6799999999999999,0.554167,0
0,0,0,0,0.6625,0.48750000000000004,0.71,0.7324999999999999,0.558333,0
0,0,0,0,0.49250000000000005,0.49250000000000005,0.7050000000000001,0.73,0.5625,0
0,0,0,0,0.5025,0.5425,0.6975,0.845,0.566667,0
0,0,0,0,0.7725,0.525,0.7075,0.775,0.570833,0
0,0,0,0,0.64,0.525,0.7050000000000001,0.8,0.5875,0.0958332
0,0,0,0,0.9175,0.9175,0.9175,0,0.5875,-0.075
0,0,0,0,0.9175,0.9175,0.9175,0.78,0.5875,-0.145833
0,0,0,0,0.6925,0.55,0.7025,0.825,0.5875,-0.241667
0,0,0,0,0.595,0.6699999999999999,0.7224999999999999,0.8225,0.5875,0
0,0,0,0,0.6475,0.6225,0.7375,0.7224999999999999,0.591667,0
0,0,0,0,0.6325000000000001,0.7075,0.74,0.7375,0.591667,0.0291666
0,0,0,0,0.975,0.975,0.975,0,0.591667,-0.120833
0,0,0,0,0.7324999999999999,0.7324999999999999,0.7475,0.7375,0.591667,0
0,0,0,0,0.7675,0.7975,0.71,0.745,0.604167,0
0,0,0,0,0.8325,0.8775,0.6074999999999999,0.8175,0.466667,0
0,0,0,0,0.8575,0.86,0.6,0.845,0,0
0,0,0,0,0.87,0.915,0.61,0.855,0.3,0
0,0,0,0,0.87,0.915,0.355,0.855,0.1,0
0,0,0,0,0.875,0.875,0.45999999999999996,0.8575,-0.0208332,0
0,0,0,0,0.875,0.875,0.6775,0.855,-0.0791666,0
0,0,0,0,0.875,0.875,0.605,0.8575,-0.1,0
0,0,0,0,0.875,0.8775,0.27249999999999996,0.8575,-0.141667,0
0,0,0,0,0.8725,0.875,0.5125,0.8575,-0.158333,0
0,0,0,0,0.8725,0.875,0.050000000000000044,0.8575,-0.2,0
0,0,0,0,0.8725,0.9125,0.5675,0.8575,-0.220833,0
0,0,0,0,0.87,0.91,0.25,0.855,-0.2375,0
0,0,0,0,0.87,0.915,0,0.855,-0.2625,0
0,0,0,0,0.8674999999999999,0.9125,0.07999999999999996,0.8525,-0.270833,0
0,0,0,0,0.8674999999999999,0.91,0.29500000000000004,0.85,-0.283333,0
0,0,0,0,0.865,0.9075,0.345,0.8475,-0.295833,0
0,0,0,0,0.835,0.8575,0.605,0.855,-0.3,-0.0583332
0,0,0,0,0.83,0.83,0.605,0.8049999999999999,-0.2875,0.0875
0,0,0,0,0.925,0.925,0.925,0,-0.279167,0.316667
0,0,0,0,0.7275,0.7275,0.7275,0,-0.275,0.45
0,0,0,0,0.6125,0.6125,0.6125,0.8,-0.270833,0.5
0,0,0,0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.755,-0.270833,0.508333
0,0,0,0,0.5625,0.5625,0.5625,0.7050000000000001,-0.266667,0.520833
0,0,0,0,0.5525,0.5525,0.5525,0.685,-0.266667,0.529167
0,0,0,0,0.5449999999999999,0.5449999999999999,0.5449999999999999,0.6825,-0.266667,0.533333
0,0,0,0,0.5425,0.5425,0.5425,0.6799999999999999,-0.2625,0.558333
0,0,0,0,0.52,0.52,0.52,0.7825,-0.2625,0.5625
0,0,0,0,0.515,0.515,0.515,0,-0.2625,0.5875
0,0,0,0,0.495,0.495,0.495,0,-0.254167,0.595833
0,0,0,0,0.48750000000000004,0.48750000000000004,0.48750000000000004,0,-0.245833,0.608333
0,0,0,0,0.47750000000000004,0.47750000000000004,0.47750000000000004,0.83,-0.216667,0.616667
0,0,0,0,0.47,0.47,0.47,0.8075,-0.133333,0.641667
0,0,0,0,0.4475,0.4475,0.4475,0,-0.129167,0.666667
0,0,0,0,0.4275,0.4275,0.4275,0,-0.125,0.670833
0,0,0,0,0.4225,0.4225,0.4225,0.8075,-0.0958332,0.683333
0,0,0,0,0.4125,0.4125,0.4125,0.71,-0.0708332,0.695833
0,0,0,0,0.4,0.4,0.4,0.7525,-0.0583332,0.7125
0,0,0,0,0.38749999999999996,0.38749999999999996,0.38749999999999996,0,-0.0583332,0.725
0,0,0,0,0.375,0.375,0.375,0.6950000000000001,-0.0583332,0.7375
0,0,0,0,0.365,0.365,0.365,0.795,-0.0583332,0.754167
0,0,0,0,0.35,0.35,0.35,0.7925,-0.0541666,0.758333
0,0,0,0,0.34750000000000003,0.34750000000000003,0.34750000000000003,0,-0.0458332,0.7625
0,0,0,0,0.3425,0.3425,0.3425,0.815,-0.0208332,0.770833
0,0,0,0,0.3375,0.3375,0.3375,0.78,0.0708334,-0.791667
0,0,0,0,0.985,0,0.9775,0.7625,0.166667,-0.808333
0,0,0,0,0.8,0.755,0.7424999999999999,0.7324999999999999,0.225,-0.833333
0,0,0,0,0.76,0.76,0.735,0.7475,0.258333,-0.854167
0,0,0,0,0.765,0.7625,0.7424999999999999,0.81,0.258333,-0.866667
0,0,0,0,0.8025,0.7625,0.745,0.7825,0.270833,-0.883333
0,0,0,0,0.765,0.76,0.74,0.7575000000000001,0.270833,-0.895833
0,0,0,0,0.77,0.76,0.7475,0.76,0.275,-0.908333
0,0,0,0,0.7675,0.7625,0.735,0.7625,0.2875,-0.916667
0,0,0,0,0.81,0.755,0.75,0.765,0.295833,-0.916667
0,0,0,0,0.7725,0.7625,0.7475,0.815,0.295833,-0.920833
0,0,0,0,0.7725,0.755,0.6950000000000001,0.77,0.3,-0.925
0,0,0,0,0.83,0.8200000000000001,0.755,0.775,0.316667,-0.925
0,0,0,0,0.8325,0.615,0.6975,0.8225,0.329167,0
0,0,0,0,0.83,0.25249999999999995,0.7475,0.775,0.35,0
0,0,0,0,0.8275,0.6325000000000001,0.69,0.83,0.370833,0
0,0.4666666666666667,0,0,0.79,0.265,0.64,0.8375,0.395833,0
0,0.6,0,0,0.8225,0.265,0.6475,0.84,0.416667,0
0,0.5666666666666667,0,0,0.83,0.27249999999999996,0.76,0.8425,0.4375,0
0,0.5333333333333333,0,0,0.8325,0.28,0.7125,0.8475,0.570833,0
0,0.6333333333333333,0,0,0.85,0.65,0.7125,0.8525,0.6125,0
0,0.6333333333333333,0,0,0.7725,0.6475,0.745,0.8575,0.641667,0
0,0.43333333333333335,0,0,0.7725,0.3025,0.72,0.86,0.65,0
0,0.1333333333333333,0,0,0.64,0.3025,0.7150000000000001,0.8625,0.654167,0
0,0,0,0,0.7424999999999999,0.5775,0.7324999999999999,0.8625,0.658333,0
0,0,0,0,0.775,0.635,0.7575000000000001,0.7775,0.670833,0
0,0,0,0,0.655,0.355,0.79,0.8075,0.679167,-0.233333
0,0,0,0,0.6375,0.36250000000000004,0.685,0.9725,0.679167,-0.45
0,0,0,0,0.6275,0.38,0.7125,0.8325,0.679167,-0.591667
0,0,0,0,0.4175,0.4175,0.7,0.85,0.679167,0
0,0,0,0.06666666666666665,0.47250000000000003,0.7275,0.76,0.8825000000000001,0.6875,0
0,0,0,0.09999999999999998,0.7125,0.48250000000000004,0.71,0.9125,0.695833,0
0,0,0,0.19999999999999996,0.65,0.7475,0.795,0.8075,0.708333,0
0,0,0,0,0.525,0.5700000000000001,0.8025,0.9025,0.7125,0
0,0,0,0,0.73,0.5325,0.7725,0.8925,0.716667,-0.291667
0,0,0,0,0.7,0.6975,0.8025,0.8475,0.716667,-0.375
0,0,0,0,0.5525,0.5549999999999999,0.7424999999999999,0.7675,0.716667,-0.508333
0,0,0,0.06666666666666665,0.755,0.5725,0.745,0.8,0.716667,-0.583333
0,0,0,0,0.6074999999999999,0.06499999999999995,0.8525,0.8,0.716667,0
0,0,0,0,0.63,0.615,0.7525,0.63,0.725,0
0,0,0,0,0.6975,0.11250000000000004,0.865,0.7375,0.729167,0.266667
0,0,0,0,0.7725,0.7725,0.7725,0,0.729167,0.4375
0,0,0,0,0.625,0.625,0.625,0.9575,0.729167,0.454167
0,0,0,0,0.61,0.61,0.61,0.8025,0.741667,0
0,0,0,0,0.735,0.7324999999999999,0.7125,0.74,0.741667,0.1
0,0,0,0,0.915,0.915,0.915,0,0.741667,-0.125
0,0,0,0,0.755,0,0.615,0.7675,0.741667,-0.395833
0,0,0,0,0.775,0.7575000000000001,0.6325000000000001,0.7775,0.741667,-0.679167
0,0,0,0,0.355,0.48,0.795,0.8,0.741667,0.1
0,0,0,0,0.915,0.915,0.915,0.7875,0.741667,0.195833
0,0,0,0,0.8325,0.8325,0.8325,0,0.741667,0.516667
0,0,0,0.6,0.5549999999999999,0.5549999999999999,0.5549999999999999,0,0.741667,0
0,0,0,0.43333333333333335,0.915,0.915,0.915,0.765,0.6625,0
0,0,0,0,0.98,0,0.9775,0.7675,0,0
0,0,0,0.16666666666666663,0.605,0.6074999999999999,0.5225,0.77,0.429167,0
0,0,0,0.09999999999999998,0.625,0.6174999999999999,0.6950000000000001,0.8225,0.625,0
0,0,0,0,0.73,0.6275,0.6,0.77,0.666667,0.191667
0,0,0,0,0.835,0.835,0.835,0,0.695833,0.191667
0.6,0,0,0,0.835,0.835,0.835,0.7575000000000001,0.7125,0.191667
0.6333333333333333,0,0.4,0,0.835,0.835,0.835,0.7424999999999999,0.716667,0
0.5666666666666667,0,0.43333333333333335,0,0.6925,0.685,0.935,0.7675,0.720833,0
0.7,0,0.3666666666666667,0,0.6375,0.275,0.91,0.8175,0.720833,0.05
